# STATION: TS623,,,,,
# STATION NAME: SAN LUIS PORTABLE,,,,,
# LATITUDE: 37.066389,,,,,
# LONGITUDE: -120.803889,,,,,
# ELEVATION [ft]: 70,,,,,
# STATE: CA,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Fahrenheit,%,Miles/hour,Degrees
TS623,11/13/2020 23:34 UTC,63,52,4,130
TS623,11/14/2020 00:34 UTC,62,58,2,147
TS623,11/14/2020 01:34 UTC,59,61,1,358
TS623,11/14/2020 02:34 UTC,59,61,5.99,299
TS623,11/14/2020 03:34 UTC,59,64,3,38
TS623,11/14/2020 04:34 UTC,58,68,5,334
TS623,11/14/2020 05:34 UTC,56,81,5,311
TS623,11/14/2020 06:34 UTC,55,90,1,91
TS623,11/14/2020 07:34 UTC,54,100,2,254
TS623,11/14/2020 08:34 UTC,55,96,5.99,273
TS623,11/14/2020 09:34 UTC,50,100,3,346
TS623,11/14/2020 10:34 UTC,46,100,3,307
TS623,11/14/2020 11:34 UTC,44,100,4,299
TS623,11/14/2020 12:34 UTC,45,100,7,304
TS623,11/14/2020 13:34 UTC,44,100,8,313
TS623,11/14/2020 14:34 UTC,42,100,5.99,303
TS623,11/14/2020 15:34 UTC,47,100,8,319
TS623,11/14/2020 16:34 UTC,48,100,9,332
TS623,11/14/2020 17:34 UTC,50,96,8,325
TS623,11/14/2020 18:34 UTC,52,77,8,317
TS623,11/14/2020 19:34 UTC,54,100,7,337
TS623,11/14/2020 20:34 UTC,56,100,5.99,12
TS623,11/14/2020 21:34 UTC,58,81,9,328
TS623,11/14/2020 22:34 UTC,59,80,8,348
TS623,11/14/2020 23:34 UTC,60,75,5,340
TS623,11/15/2020 00:34 UTC,57,79,5.99,323
TS623,11/15/2020 01:34 UTC,50,100,1,323
TS623,11/15/2020 02:34 UTC,47,100,1,258
TS623,11/15/2020 03:34 UTC,45,100,3,328
TS623,11/15/2020 04:34 UTC,45,100,1,326
TS623,11/15/2020 05:34 UTC,43,100,1,256
TS623,11/15/2020 06:34 UTC,43,100,1,311
TS623,11/15/2020 07:34 UTC,45,100,1,131
TS623,11/15/2020 08:34 UTC,38,100,1,24
TS623,11/15/2020 09:34 UTC,38,100,3,61
TS623,11/15/2020 10:34 UTC,39,100,2,64
TS623,11/15/2020 11:34 UTC,40,100,3,121
TS623,11/15/2020 12:34 UTC,38,100,3,138
TS623,11/15/2020 13:34 UTC,39,100,4,81
TS623,11/15/2020 14:34 UTC,39,100,2,19
TS623,11/15/2020 15:34 UTC,40,100,3,123
TS623,11/15/2020 16:34 UTC,42,85,2,261
TS623,11/15/2020 17:34 UTC,45,59,2,242
TS623,11/15/2020 18:34 UTC,49,23,2,333
TS623,11/15/2020 19:34 UTC,58,100,3,350
TS623,11/15/2020 20:34 UTC,62,68,4,6
TS623,11/15/2020 21:34 UTC,66,46,3,350
TS623,11/15/2020 22:34 UTC,68,39,5,317
TS623,11/15/2020 23:34 UTC,68,38,5,329
TS623,11/16/2020 00:34 UTC,64,42,3,286
TS623,11/16/2020 01:34 UTC,56,57,1,323
TS623,11/16/2020 02:34 UTC,55,65,1,291
TS623,11/16/2020 03:34 UTC,53,71,2,335
TS623,11/16/2020 04:34 UTC,49,79,2,235
TS623,11/16/2020 05:34 UTC,48,84,1,180
TS623,11/16/2020 06:34 UTC,46,100,3,75
TS623,11/16/2020 07:34 UTC,45,100,4,65
TS623,11/16/2020 08:34 UTC,44,100,1,63
TS623,11/16/2020 09:34 UTC,43,100,2,135
TS623,11/16/2020 10:34 UTC,42,100,3,129
TS623,11/16/2020 11:34 UTC,41,100,4,89
TS623,11/16/2020 12:34 UTC,40,100,2,56
TS623,11/16/2020 13:34 UTC,40,100,4,81
TS623,11/16/2020 14:34 UTC,40,100,4,76
TS623,11/16/2020 15:34 UTC,42,70,4,98
TS623,11/16/2020 16:34 UTC,46,100,3,101
TS623,11/16/2020 17:34 UTC,54,87,4,124
TS623,11/16/2020 18:34 UTC,60,54,3,196
TS623,11/16/2020 19:34 UTC,65,45,3,53
TS623,11/16/2020 20:34 UTC,67,48,4,85
TS623,11/16/2020 21:34 UTC,69,48,4,101
TS623,11/16/2020 22:34 UTC,70,48,5,133
TS623,11/16/2020 23:34 UTC,70,48,3,129
TS623,11/17/2020 00:34 UTC,67,56,1,152
TS623,11/17/2020 01:34 UTC,58,67,1,349
TS623,11/17/2020 02:34 UTC,56,93,3,65
TS623,11/17/2020 03:34 UTC,53,99,2,70
TS623,11/17/2020 04:34 UTC,52,100,5,92
TS623,11/17/2020 05:34 UTC,48,100,1,2
TS623,11/17/2020 06:34 UTC,51,100,5,99
TS623,11/17/2020 07:34 UTC,51,100,4,104
TS623,11/17/2020 08:34 UTC,51,100,5,128
TS623,11/17/2020 09:34 UTC,52,100,8,114
TS623,11/17/2020 10:34 UTC,52,100,9,108
TS623,11/17/2020 11:34 UTC,52,100,5.99,156
TS623,11/17/2020 12:34 UTC,53,95,9,134
TS623,11/17/2020 13:34 UTC,52,92,8,124
TS623,11/17/2020 14:34 UTC,51,100,8,129
TS623,11/17/2020 15:34 UTC,53,100,8,111
TS623,11/17/2020 16:34 UTC,58,79,5,144
TS623,11/17/2020 17:34 UTC,60,61,5.99,144
TS623,11/17/2020 18:34 UTC,64,50,5.99,140
TS623,11/17/2020 19:34 UTC,65,51,5,125
TS623,11/17/2020 20:34 UTC,68,53,4,118
TS623,11/17/2020 21:34 UTC,71,47,4,141
TS623,11/17/2020 22:34 UTC,71,40,5,140
TS623,11/17/2020 23:34 UTC,68,49,5,123
TS623,11/18/2020 00:34 UTC,68,38,5.99,160
TS623,11/18/2020 01:34 UTC,64,46,4,189
TS623,11/18/2020 02:34 UTC,66,54,8,235
TS623,11/18/2020 03:34 UTC,65,52,11,266
TS623,11/18/2020 04:34 UTC,60,56,5.99,0
TS623,11/18/2020 05:34 UTC,59,69,4,354
TS623,11/18/2020 06:34 UTC,59,72,8,319
TS623,11/18/2020 07:34 UTC,56,96,11,285
TS623,11/18/2020 08:34 UTC,56,100,7,290
TS623,11/18/2020 09:34 UTC,56,100,3,76
TS623,11/18/2020 10:34 UTC,56,100,5.99,95
TS623,11/18/2020 11:34 UTC,56,100,5.99,80
TS623,11/18/2020 12:34 UTC,55,100,7,77
TS623,11/18/2020 13:34 UTC,55,100,8,93
TS623,11/18/2020 14:34 UTC,54,100,5.99,94
TS623,11/18/2020 15:34 UTC,54,100,7,108
TS623,11/18/2020 16:34 UTC,56,100,8,116
TS623,11/18/2020 17:34 UTC,57,100,5.99,144
TS623,11/18/2020 18:34 UTC,58,100,7,146
TS623,11/18/2020 19:34 UTC,60,100,8,141
TS623,11/18/2020 20:34 UTC,63,100,7,131
TS623,11/18/2020 21:34 UTC,66,90,4,120
TS623,11/18/2020 22:34 UTC,65,83,5.99,78
TS623,11/18/2020 23:34 UTC,64,94,7,85
TS623,11/19/2020 00:34 UTC,62,95,4,89
TS623,11/19/2020 01:34 UTC,59,100,1,80
TS623,11/19/2020 02:34 UTC,58,100,0,0
TS623,11/19/2020 03:34 UTC,53,100,3,318
TS623,11/19/2020 04:34 UTC,56,100,8,272
